mass_Msun,mass_kg,schwarzschild_radius_km,hawking_temperature_K
2.4490393747268652e-09,4.86984132546313e+21,7.232844433613295e-09,25.193853102094476
2.519464221901653e-09,5.009879021324781e+21,7.440832908250638e-09,24.48962668798812
2.5919142137722645e-09,5.153943656659735e+21,7.65480232247254e-09,23.80508502953687
2.666447585623597e-09,5.302151030584954e+21,7.874924664839313e-09,23.139677892331086
2.7431242473608518e-09,5.454620272149632e+21,8.101376869633368e-09,22.492870422284362
2.82200583166506e-09,5.611473936091022e+21,8.334340959078814e-09,21.864142715718216
2.9031557435334784e-09,5.772838101344015e+21,8.574004189651071e-09,21.252989401463175
2.986639211244468e-09,5.938842472383287e+21,8.820559202593446e-09,20.658919234641868
3.0725233387879778e-09,6.10962048347973e+21,9.074204178762147e-09,20.08145470180647
3.160877159803715e-09,6.285309405954893e+21,9.335142997924013e-09,19.5201316371135
3.251771693070368e-09,6.466050458519635e+21,9.603585402635008e-09,18.97449884922741
3.3452799995904793e-09,6.65198892078568e+21,9.879747166831232e-09,18.44411775865315
3.4414772413168774e-09,6.843274250041371e+21,1.0163850269268013e-08,17.928562045205982
3.5404407415677792e-09,7.040060201385281e+21,1.0456123071946185e-08,17.427417305335727
3.642250047179336e-09,7.242504951314694e+21,1.075680050366968e-08,16.94028071902883
3.746986992445304e-09,7.450771224867713e+21,1.1066124248881045e-08,16.46676072602209
3.854735764895443e-09,7.665026426421641e+21,1.1384342941927403e-08,16.006476711066483
3.965582972965435e-09,7.885442774252578e+21,1.1711712366912671e-08,15.559058697988755
4.079617715612713e-09,8.112197438964411e+21,1.204849566329674e-08,15.124147052304677
4.196931653934193e-09,8.345472685898524e+21,1.2394963537406931e-08,14.701392192144906
4.317619084843445e-09,8.585456021638646e+21,1.27513944800317e-08,14.29045430726115
4.4417770168664685e-09,8.832340344728467e+21,1.311807499027128e-08,13.891003085886975
4.569505248117218e-09,9.086324100723644e+21,1.349529980582586e-08,13.502717449232964
4.700906446515237e-09,9.347611441702153e+21,1.3883372139905514e-08,13.125285293403884
4.836086232310119e-09,9.616412390361703e+21,1.4282603924952906e-08,12.758403238529624
4.9751532629790395e-09,9.89294300883593e+21,1.469331606337453e-08,12.401776384908507
5.118219320565607e-09,1.0177425572365093e+22,1.511583868548199e-08,12.055118075966993
5.265399401530241e-09,1.047008874796084e+22,1.5550511414850636e-08,11.718149667845205
5.4168118091843e-09,1.0771167778208704e+22,1.5997683641308927e-08,11.390600305423067
5.572578248782271e-09,1.1080904670356083e+22,1.645771480177796e-08,11.072206704606957
5.732823925348335e-09,1.1399548390837404e+22,1.6930974669186468e-08,10.762712940702242
5.897677644316267e-09,1.1727355065393568e+22,1.741784364969465e-08,10.461870242700774
6.0672719150631216e-09,1.2064588184945565e+22,1.7918713088464244e-08,10.169436793319003
6.241743057420257e-09,1.241151881738846e+22,1.843398558422177e-08,9.885177534625265
6.421231311247183e-09,1.2768425825475687e+22,1.8964075312867247e-08,9.608863979100287
6.605880949156324e-09,1.3135596090968875e+22,1.9509408360388703e-08,9.340274025978946
6.795840392479305e-09,1.3513324745233323e+22,2.0070423065349965e-08,9.079191782725768
6.991262330568009e-09,1.3901915406464568e+22,2.0647570371227164e-08,8.825407391500505
7.192303843526131e-09,1.4301680423736407e+22,2.12413141888767e-08,8.578716860474607
7.3991265284702865e-09,1.4712941128067311e+22,2.1852131769427082e-08,8.33892189986243
7.611896629421624e-09,1.5136028090706017e+22,2.2480514087893014e-08,8.105829762536091
7.830785170932756e-09,1.5571281388844658e+22,2.3126966237821022e-08,7.8792530890953465
8.055968095557249e-09,1.6019050878972721e+22,2.379200783728353e-08,7.6590097572681595
8.287626405272199e-09,1.647969647809161e+22,2.4476173446547745e-08,7.444922735520852
8.525946306967581e-09,1.6953588453015827e+22,2.5180012997755024e-08,7.2368199407602205
8.771119362119335e-09,1.7441107717993433e+22,2.590409223695635e-08,7.034534100013139
9.02334264076628e-09,1.7942646140884526e+22,2.6648993178858405e-08,6.837902615972721
9.282818879915184e-09,1.8458606858144947e+22,2.741531457464746e-08,6.646767436302463
9.54975664650057e-09,1.898940459886699e+22,2.820367239326506e-08,6.460974926593934
9.824370505030803e-09,1.95354660181386e+22,2.9014700316523738e-08,6.280375746875449
1.0106881190054987e-08,2.009723003998864e+22,2.9849050248460354e-08,6.104824731572635
1.0397515783589335e-08,2.0675148210193885e+22,3.070739283933634e-08,5.934180772824391
1.0696507897645642e-08,2.126968505923143e+22,3.1590418024706265e-08,5.768306707060406
1.1004097862008554e-08,2.188131847566815e+22,3.24988355799878e-08,5.607069204749134
1.1320532917412636e-08,2.2510540090287503e+22,3.3433375690979186e-08,5.450338663227523
1.1646067414274226e-08,2.315785567126187e+22,3.439478954078185e-08,5.29798910252651
1.1980963017138517e-08,2.3823785530689426e+22,3.538384991360199e-08,5.14989806410823
1.2325488915005253e-08,2.4508864942820494e+22,3.640135181591377e-08,5.005946512433958
1.2679922037702838e-08,2.521364457431096e+22,3.744811311548549e-08,4.866018739283352
1.3044547278484455e-08,2.5938690926847986e+22,3.852497519878146e-08,4.730002270748217
1.341965772302519e-08,2.66845867925039e+22,3.963280364726823e-08,4.597787776826008
1.3805554885004225e-08,2.745193172218435e+22,4.0772488933168746e-08,4.469268983540394
1.420254894846151e-08,2.8241342507547256e+22,4.19449471352239e-08,4.344342587518256
1.4610959017123388e-08,2.905345367677934e+22,4.3151120675035673e-08,4.222908172954524
1.503111337089843e-08,2.98889180046304e+22,4.439197907458636e-08,4.104868130897879
1.5463349729748513e-08,3.0748407037113026e+22,4.56685197355395e-08,3.9901275807927687
1.5908015525148103e-08,3.1632611631291246e+22,4.6981768740951205e-08,3.878594294214427
1.636546817934957e-08,3.254224251059124e+22,4.833278168003542e-08,3.770178620735688
1.6836075392679114e-08,3.3478030836080637e+22,4.9722644496646314e-08,3.6647934158659976
1.7320215439094198e-08,3.444072879417564e+22,5.115247436215967e-08,3.5623539710046894
1.781827747024011e-08,3.5431110201248355e+22,5.262342057345512e-08,3.4627779453522285
1.83306618282497e-08,3.6449971125619677e+22,5.4136665476719876e-08,3.3659852997247426
1.885778036753867e-08,3.7498130527439618e+22,5.569342541781957e-08,3.271898232218471
1.9400056785853802e-08,3.857643091696671e+22,5.729495171999582e-08,3.1804411156726666
1.9957926964841157e-08,3.968573903177769e+22,5.8942531689679875e-08,3.091540436880491
2.053183932040762e-08,4.082694653345094e+22,6.063748965122908e-08,3.0051247374991146
2.11222551631575e-08,4.200097072428379e+22,6.23811880114185e-08,2.921124556611525
2.1729649069193877e-08,4.320875528461995e+22,6.417502835454318e-08,2.8394723748938535
2.2354509261582746e-08,4.4451271031379445e+22,6.60204525690111e-08,2.760102560343363
2.299733800278669e-08,4.572951669840125e+22,6.791894400633318e-08,2.6829513155234492
2.365865199838295e-08,4.704451973922455e+22,6.987202867343962e-08,2.607956626283321
2.433898281239178e-08,4.839733715295668e+22,7.188127645928551e-08,2.5350582119109792
2.503887729454711e-08,4.978905633388809e+22,7.394830239672615e-08,2.4641974766796335
2.5758898019854313e-08,5.1220795945539705e+22,7.607476796068027e-08,2.3953174627484675
2.6499623740787852e-08,5.269370681984442e+22,7.826238240362318e-08,2.3283628043799367
2.7261649852492363e-08,5.420897288218549e+22,8.051290412948341e-08,2.2632796834368056
2.8045588871361126e-08,5.576781210303546e+22,8.282814210704739e-08,2.200015786123141
2.88520709273767e-08,5.737147747696075e+22,8.520995732400846e-08,2.138520260934487
2.9681744270608778e-08,5.902125802977743e+22,8.766026428282684e-08,2.078743677783478
3.053527579227812e-08,6.0718479854671264e+22,9.018103253960836e-08,2.020637988267887
3.141335156080308e-08,6.246450717811009e+22,9.277428828723176e-08,1.9641564870493742
3.2316677373261344e-08,6.426074345640898e+22,9.544211598400234e-08,1.9092537743117377
3.324597932270945e-08,6.610863250382806e+22,9.818666002913895e-08,1.8558857192685496
3.420200438181618e-08,6.800965965311002e+22,1.0101012648644166e-07,1.8040094246908447
3.5185521003279014e-08,6.996535294939022e+22,1.0391478485752522e-07,1.7535831924263374
3.619731973750636e-08,7.197728437843927e+22,1.0690296990604426e-07,1.7045664898824506
3.7238213868061166e-08,7.404707113022359e+22,1.0997708353437403e-07,1.6569199174462566
3.830904006537894e-08,7.617637689880407e+22,1.1313959671426155e-07,1.610605176815036
3.941065905928263e-08,7.836691321961172e+22,1.1639305147299016e-07,1.565585040212141
4.054395633083719e-08,8.062044084517981e+22,1.1974006293666118e-07,1.5218233204633071
4.1709842824099024e-08,8.293877116043618e+22,1.2318332143223122e-07,1.4792848419094171
4.290925567833261e-08,8.532376763869403e+22,1.2672559464999652e-07,1.4379354121323125
4.4143158981282764e-08,8.777734733951134e+22,1.3036972986826162e-07,1.3977417944709352
4.541254454410815e-08,9.030148244962274e+22,1.3411865624198096e-07,1.3586716813057118
4.671843269859901e-08,9.289820186818318e+22,1.3797538715721346e-07,1.3206936680896881
4.8061873117318854e-08,9.556959283759501e+22,1.4194302265327915e-07,1.2837772281055855
4.94439456573321e-08,9.831780262123516e+22,1.4602475191457348e-07,1.2478926879284011
5.086576122819219e-08,1.0114504022942333e+23,1.5022385583403053e-07,1.2130112035739378
5.232846268489057e-08,1.0405357819502435e+23,1.5454370965030442e-07,1.1791047373140116
5.383322574648324e-08,1.0704575440010952e+23,1.5898778566078555e-07,1.146146035139733
5.5381259941133435e-08,1.101239739551456e+23,1.6355965601263216e-07,1.1141086048547415
5.6973809578330055e-08,1.1329071113222196e+23,1.682629955740613e-07,1.0829666947807857
5.861215474906355e-08,1.165485113538704e+23,1.731015848882076e-07,1.0526952730585246
6.029761235476176e-08,1.1989999323907312e+23,1.7807931321192027e-07,1.023270007526946
6.203153716581641e-08,1.2334785070811096e+23,1.8320018164195083e-07,0.994667246165153
6.381532291054623e-08,1.2689485514793386e+23,1.8846830633103092e-07,0.9668639980808933
6.565040339547561e-08,1.3054385763980138e+23,1.9388792179643522e-07,0.9398379150304832
6.753825365782803e-08,1.3429779125098131e+23,1.9946338432368592e-07,0.9135672734552935
6.948039115116052e-08,1.3815967339234816e+23,2.0519917546813341e-07,0.8880309570203588
7.147837696509243e-08,1.4213260824377733e+23,2.1109990565722946e-07,0.8632084396410745
7.353381708010921e-08,1.4621978924928476e+23,2.1717031789638862e-07,0.8390797689843292
7.564836365844793e-08,1.5042450168391395e+23,2.234152915814111e-07,0.8156255504308401
7.782371637210656e-08,1.5475012529444272e+23,2.2983984642054518e-07,0.7928269314857422
8.006162376903883e-08,1.5920013701602064e+23,2.3644914646932402e-07,0.7706655866249701
8.23638846786368e-08,1.6377811376692893e+23,2.432485042814329e-07,0.7491237025652048
8.473234965762953e-08,1.6848773532370658e+23,2.5024338517893824e-07,0.7281839639455608
8.716892247756009e-08,1.733327872789539e+23,2.5743941164531294e-07,0.7078295394095023
8.967556165503665e-08,1.7831716408419073e+23,2.648423678447862e-07,0.6880440680758035
9.225428202598762e-08,1.8344487218021562e+23,2.7245820427165383e-07,0.6688116463876779
9.490715636518664e-08,1.8872003321748268e+23,2.802930425332849e-07,0.6501168153294994
9.763631705234682e-08,1.941468873690801e+23,2.883531802706638e-07,0.6319445480008596
1.0044395778612944e-07,1.997297967389848e+23,2.966450962204391e-07,0.6142802375379355
1.0333233534743668e-07,2.054732488683174e+23,3.051754554225261e-07,0.5971096853725038
1.0630377141341202e-07,2.113818603424274e+23,3.1395111457746497e-07,0.5804190898191347
1.0936065442360374e-07,2.1746038050170332e+23,3.229791275578353e-07,0.5641950349814004
1.1250544149979193e-07,2.2371369525909125e+23,3.322667510781568e-07,0.5484244799681807
1.1574066042102243e-07,2.3014683102739046e+23,3.4182145052783477e-07,0.5330947484113975
1.190689116554354e-07,2.3676495875948365e+23,3.516509059718394e-07,0.518193518276753
1.224928704505191e-07,2.4357339810474373e+23,3.6176301832393427e-07,0.503708811959288
1.2601528898347592e-07,2.5057762168497235e+23,3.7216591569743786e-07,0.489628986655775
1.2963899857341982e-07,2.577832594932881e+23,3.828679599385926e-07,0.4759427250062436
1.3336691195719048e-07,2.6519610341951455e+23,3.9387775334781675e-07,0.4626390259970877
1.3720202563061028e-07,2.7282211190569963e+23,4.052041455942306e-07,0.4497071961184536
1.41147422257067e-07,2.8066741473551e+23,4.1685624082901895e-07,0.43713684076879916
1.4520627314535776e-07,2.8873831796134954e+23,4.2884340500334523e-07,0.42491785589971615
1.4938184079878686e-07,2.970413089731637e+23,4.41175273396702e-07,0.4130404198942971
1.536774815375628e-07,3.055830617129975e+23,4.5386175836173986e-07,0.40149498567252795
1.5809664819661094e-07,3.1437044203951495e+23,4.6691305729182356e-07,0.39027227301733913
1.6264289290095923e-07,3.2341051324677044e+23,4.803396608176884e-07,0.37936326111517443
1.6731986992093582e-07,3.327105417416832e+23,4.94152361239807e-07,0.3687591813050632
1.7213133860947068e-07,3.422780028847742e+23,5.083622612032388e-07,0.35845151003037157
1.7708116642386242e-07,3.521205869988577e+23,5.229807826219319e-07,0.348431961987571
1.821733320344396e-07,3.6224620555052214e+23,5.380196758596562e-07,0.3386924834665126
1.8741192852261495e-07,3.7266299750936416e+23,5.534910291749416e-07,0.3292252458768575
1.9280116667090372e-07,3.8337933589009194e+23,5.6940727843762e-07,0.3200226394554563
1.983453783475467e-07,3.944038344827462e+23,5.857812171247648e-07,0.31107726714962863
2.040490199884694e-07,4.057453547764717e+23,6.026260066040982e-07,0.30238193867140656
2.099166761793609e-07,4.1741301308237376e+23,6.199551867130868e-07,0.29392966471798776
2.1595306334076357e-07,4.2941618786120816e+23,6.377826866422601e-07,0.2857136513537349
2.221630335191306e-07,4.417645272617856e+23,6.561228361314923e-07,0.2777272945492116
2.2855157828689977e-07,4.544679568761516e+23,6.749903769882423e-07,0.2699641748728652
2.35123832754718e-07,4.675366877177741e+23,6.94400474937015e-07,0.26241805233108956
2.4188507969904305e-07,4.8098122442915615e+23,7.143687318095695e-07,0.2550828613525188
2.4884075380843395e-07,4.948123737254566e+23,7.349111980856564e-07,0.2479527059125262
2.5599644605195794e-07,5.090412530809368e+23,7.560443857944064e-07,0.24102185479399565
2.633579081732064e-07,5.2367929966517576e+23,7.777852817866832e-07,0.2342847369805745
2.709310573135457e-07,5.387382795362662e+23,8.001513613891131e-07,0.22773593717869092
2.7872198076831376e-07,5.5423029709836884e+23,8.231606024507481e-07,0.22137019146474274
2.8673694087978676e-07,5.7016780483122955e+23,8.468314997936564e-07,0.21518238305395654
2.94982380070848e-07,5.865636132994792e+23,8.711830800790553e-07,0.20916753818751768
3.034649260234073e-07,6.034309014497647e+23,8.962349171009406e-07,0.20332082213466332
3.121913970057247e-07,6.207832272039733e+23,9.220071475194824e-07,0.1976375353065304
3.211688073529404e-07,6.386345383571014e+23,9.485204870468894e-07,0.1921131094786222
3.3040437310519056e-07,6.569991837884782e+23,9.757962470986777e-07,0.18674310411887418
3.399055178078598e-07,6.75891924995395e+23,1.003856351923787e-06,0.18152320281835455
3.4967987847862494e-07,6.953279479583914e+23,1.0327233562272834e-06,0.17644920982173576
3.59735311746088e-07,7.153228753477437e+23,1.0624204632998274e-06,0.17151704665474757
3.7007990016493214e-07,7.358927790809626e+23,1.0929715436684726e-06,0.16672274884590063
3.807219587126771e-07,7.57054193241397e+23,1.1244011542837892e-06,0.1620624627398448
3.916700414732576e-07,7.788241273683286e+23,1.1567345582587394e-06,0.15753244239980185
4.029329485127874e-07,8.012200801292224e+23,1.189997745175141e-06,0.15312904659658486
4.145197329530598e-07,8.242600533851708e+23,1.2242174519741169e-06,0.14884873588177513
4.264397082484381e-07,8.479625666607717e+23,1.2594211844472221e-06,0.1446880697427171
4.3870245567200967e-07,8.72346672030121e+23,1.2956372393455952e-06,0.14064370383703467
4.513178320170107e-07,8.974319694308653e+23,1.3328947271248817e-06,0.1367123873044493
4.6429597751971386e-07,9.232386224186254e+23,1.371223595344209e-06,0.13289096015373977
4.77647324010148e-07,9.49787374374459e+23,1.4106546527380284e-06,0.12917635072274178
4.913826032972021e-07,9.770995651783875e+23,1.451219593980173e-06,0.1255655732093462
5.055128557948428e-07,1.0051971483623711e+24,1.4929510251600042e-06,0.12205572527151429
5.200494393964081e-07,1.0341027087565757e+24,1.5358824899912146e-06,0.11864398569437264
5.350040386040712e-07,1.0638394806430374e+24,1.5800484967742318e-06,0.11532761212252358
5.503886739208422e-07,1.094431366431377e+24,1.6254845461339887e-06,0.11210393885574008
5.662157115126458e-07,1.1259029558715509e+24,1.6722271595553152e-06,0.10897037470627646
5.824978731482418e-07,1.1582795458190843e+24,1.7203139087388994e-06,0.1059244009160726
5.992482464249796e-07,1.1915871605686793e+24,1.76978344580141e-06,0.10296356913217654
6.164802952886087e-07,1.2258525727725398e+24,1.8206755343440662e-06,0.10008549943875888
6.342078708555839e-07,1.261103324960203e+24,1.873031081414581e-06,0.09728787844413853
6.524452225466049e-07,1.2973677516772473e+24,1.926892170388277e-06,0.09456845742127662
